2007-10-27,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y,3112 X,3112 Y
9:6,-,-,42.37816,-72.53657,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.387714,-72.52353,42.405025,-72.532326,-,-
9:7,-,-,42.37814,-72.53652,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38905,-72.524666,42.405033,-72.52978,-,-
9:8,-,-,42.37837,-72.53654,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3916,-72.52531,42.40288,-72.528885,-,-
9:9,-,-,42.37801,-72.536545,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393887,-72.5262,42.396683,-72.52768,-,-
9:10,-,-,42.37804,-72.53655,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.394836,-72.5268,42.394897,-72.52681,-,-
9:11,-,-,42.378063,-72.536575,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.400948,-72.52796,42.392838,-72.5257,-,-
9:12,-,-,42.378017,-72.536575,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.40828,-72.53041,42.39049,-72.525154,-,-
9:13,-,-,42.378063,-72.53628,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.40934,-72.53655,42.387814,-72.523895,-,-
9:14,-,-,42.37806,-72.536,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39374,-72.53288,-,-,42.416466,-72.53697,42.386063,-72.5225,-,-
9:15,-,-,42.378025,-72.53573,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39378,-72.53286,-,-,42.42745,-72.5403,42.382965,-72.52057,-,-
9:16,-,-,42.378056,-72.535805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393787,-72.53286,-,-,42.431377,-72.54348,42.379574,-72.5197,-,-
9:17,-,-,42.37807,-72.53625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393795,-72.5328,-,-,42.439022,-72.5483,42.377304,-72.51995,-,-
9:18,-,-,42.37809,-72.536385,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39379,-72.53281,-,-,42.44775,-72.55624,42.375725,-72.518524,-,-
9:19,-,-,42.378086,-72.53638,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393757,-72.53279,-,-,42.452305,-72.56367,42.375896,-72.51282,-,-
9:20,-,-,42.37805,-72.53659,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39378,-72.532845,-,-,42.457325,-72.56911,42.375675,-72.50529,-,-
9:21,-,-,42.3781,-72.536255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393787,-72.532875,-,-,42.465687,-72.57649,42.374107,-72.50098,-,-
9:22,-,-,42.37806,-72.535736,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39335,-72.53247,-,-,42.46262,-72.581116,42.369278,-72.5013,-,-
9:23,-,-,42.37805,-72.53573,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38973,-72.532684,-,-,42.4576,-72.58185,42.37018,-72.49909,-,-
9:24,-,-,42.378044,-72.53578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385258,-72.53098,-,-,42.45775,-72.581505,42.368855,-72.49576,-,-
9:25,-,-,42.378067,-72.53617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.384697,-72.52853,-,-,-,-,42.362934,-72.48877,-,-
9:26,-,-,42.378086,-72.53634,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38698,-72.52572,-,-,-,-,42.35837,-72.48482,-,-
9:27,-,-,42.378086,-72.53637,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385887,-72.52598,-,-,-,-,42.35619,-72.48565,-,-
9:28,-,-,42.378094,-72.53638,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385902,-72.522835,-,-,-,-,42.35723,-72.4852,-,-
9:29,-,-,42.37809,-72.536514,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.381855,-72.5198,-,-,-,-,42.356377,-72.48161,-,-
9:30,-,-,42.378086,-72.53649,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377983,-72.519966,-,-,-,-,42.353416,-72.476746,-,-
9:31,-,-,42.37807,-72.53609,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.375767,-72.51987,-,-,-,-,42.354713,-72.48014,-,-
9:32,-,-,42.378036,-72.53571,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.373383,-72.51987,-,-,-,-,42.354744,-72.480125,-,-
9:33,-,-,42.378044,-72.53573,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.373104,-72.51878,-,-,-,-,42.3548,-72.480156,-,-
9:34,-,-,42.378056,-72.53579,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3731,-72.51884,-,-,42.45898,-72.57588,42.354836,-72.4801,-,-
9:35,-,-,42.378082,-72.536194,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37307,-72.51883,-,-,42.45563,-72.56864,42.35475,-72.480095,-,-
9:36,-,-,42.37809,-72.53635,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3731,-72.51882,-,-,42.45324,-72.56507,42.35475,-72.48013,-,-
9:37,-,-,42.378082,-72.53632,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37042,-72.51984,-,-,42.4515,-72.56266,42.3548,-72.48014,-,-
9:38,-,-,42.378094,-72.536354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3622,-72.52075,-,-,42.445637,-72.55414,42.358433,-72.48467,-,-
9:39,-,-,42.37808,-72.536385,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.355007,-72.52078,-,-,42.43568,-72.54641,42.362724,-72.488464,-,-
9:40,-,-,42.37808,-72.53649,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.348988,-72.51996,-,-,42.42589,-72.53928,42.36644,-72.49259,-,-
9:41,-,-,42.378082,-72.536476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.34298,-72.52022,-,-,42.41466,-72.53724,42.37086,-72.49907,-,-
9:42,-,-,42.378048,-72.53651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.335186,-72.523186,-,-,42.409286,-72.53648,42.36929,-72.500275,-,-
9:43,-,-,42.37805,-72.53652,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32515,-72.52454,-,-,42.408676,-72.53053,42.37051,-72.501816,-,-
9:44,-,-,42.37807,-72.5365,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321148,-72.52516,-,-,42.40316,-72.52916,42.37275,-72.50116,-,-
9:45,-,-,42.378094,-72.53626,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319687,-72.528824,-,-,42.398655,-72.52808,42.376293,-72.50056,-,-
9:46,-,-,42.378067,-72.53574,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32026,-72.53147,-,-,42.393448,-72.526085,42.376263,-72.50132,-,-
9:47,-,-,42.378086,-72.53572,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32111,-72.53365,-,-,42.391792,-72.52538,42.37578,-72.507126,-,-
9:48,-,-,42.378063,-72.53575,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32041,-72.53441,-,-,42.38915,-72.5247,42.37593,-72.51133,-,-
9:49,-,-,42.378082,-72.53627,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3193,-72.52803,-,-,42.387543,-72.52346,42.375923,-72.515366,-,-
9:50,42.4675,-72.60149,42.378086,-72.53634,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31283,-72.530685,-,-,42.384502,-72.52141,42.375835,-72.518585,-,-
9:51,42.467495,-72.60148,42.378098,-72.53638,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.305477,-72.52901,0.0,-0.0,42.381775,-72.5197,42.375645,-72.51975,-,-
9:52,42.467476,-72.60141,42.378094,-72.53645,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29649,-72.53119,42.39393,-72.53289,42.3783,-72.519966,42.37826,-72.51993,-,-
9:53,42.46751,-72.6014,42.378063,-72.53653,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28836,-72.53771,42.393917,-72.53282,42.377953,-72.51997,42.38141,-72.519264,-,-
9:54,42.46748,-72.601425,42.378082,-72.536194,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.284286,-72.54912,-,-,42.37603,-72.51992,42.382378,-72.52003,-,-
9:55,-,-,42.37805,-72.535736,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.27975,-72.55944,-,-,42.37594,-72.51989,42.386093,-72.5224,-,-
9:56,-,-,42.378067,-72.535995,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.272717,-72.56539,-,-,-,-,42.387672,-72.523506,-,-
9:57,-,-,42.378094,-72.53635,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.266636,-72.57003,-,-,42.366894,-72.52028,42.391533,-72.52524,-,-
9:58,-,-,42.378098,-72.53636,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25985,-72.573845,-,-,42.358257,-72.52085,42.393887,-72.52605,-,-
9:59,-,-,42.37809,-72.53639,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25785,-72.571915,-,-,42.352844,-72.52312,42.395844,-72.5272,-,-
10:0,42.46751,-72.60146,42.378098,-72.536385,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25464,-72.573235,-,-,42.350647,-72.52743,42.40329,-72.52904,-,-
10:1,42.467415,-72.60146,42.378075,-72.53609,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.348915,-72.52889,42.406403,-72.5302,-,-
10:2,42.467415,-72.60146,42.378067,-72.53607,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.34892,-72.528885,42.40588,-72.532425,-,-
10:3,42.467426,-72.60148,42.378117,-72.536,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.34833,-72.52956,42.40586,-72.53244,-,-
10:4,42.467537,-72.60108,42.378143,-72.535904,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.350296,-72.53033,42.405903,-72.53243,-,-
10:5,42.467354,-72.60057,42.378128,-72.53605,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.351505,-72.5303,42.405903,-72.53243,-,-
10:6,42.467346,-72.60053,42.378105,-72.53606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.35158,-72.5263,42.405384,-72.532364,-,-
10:7,42.467373,-72.60015,42.378113,-72.53609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.355694,-72.52099,42.405018,-72.530655,-,-
10:8,42.46738,-72.5998,42.37807,-72.53605,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.36199,-72.52078,42.40323,-72.52918,-,-
10:9,42.467373,-72.600334,42.378036,-72.53602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37044,-72.51989,42.399605,-72.52802,-,-
10:10,42.467365,-72.600395,42.378094,-72.53578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254383,-72.57402,-,-,42.372883,-72.51969,42.395985,-72.52735,-,-
10:11,42.46736,-72.60042,42.378117,-72.53604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25388,-72.574554,-,-,42.37476,-72.51989,42.394493,-72.52659,-,-
10:12,42.467358,-72.600136,42.3781,-72.53605,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.253582,-72.57467,-,-,42.375492,-72.51995,42.39311,-72.52577,-,-
10:13,42.467346,-72.60011,42.378105,-72.53609,-,-,-,-,-,-,0.0,-1.8111362E22,-,-,-,-,-,-,-,-,-,-,42.25423,-72.57708,-,-,42.3766,-72.51999,42.3909,-72.52533,-,-
10:14,42.467354,-72.59977,42.378086,-72.53609,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.257698,-72.57586,-,-,42.378624,-72.51991,42.39089,-72.52535,-,-
10:15,42.46738,-72.60005,42.37807,-72.53609,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.260113,-72.57351,-,-,42.38114,-72.51926,42.38926,-72.52486,-,-
10:16,42.467396,-72.600075,42.37809,-72.53612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26669,-72.57051,-,-,42.385937,-72.52226,42.386314,-72.52245,-,-
10:17,42.467346,-72.60011,42.37811,-72.535995,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.273182,-72.565315,-,-,42.38776,-72.52357,42.383358,-72.5208,-,-
10:18,42.467323,-72.600105,42.378128,-72.535965,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.280403,-72.558846,-,-,42.39003,-72.52505,42.380768,-72.51938,-,-
10:19,42.46729,-72.60016,42.3781,-72.53606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.284817,-72.54776,-,-,42.391552,-72.525185,42.377914,-72.51997,-,-
10:20,42.467545,-72.599915,42.37808,-72.53606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.288914,-72.536644,-,-,42.391613,-72.52522,42.37558,-72.51975,-,-
10:21,42.467453,-72.60064,42.378136,-72.53604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.297443,-72.53091,-,-,42.393906,-72.52614,42.375828,-72.5169,-,-
10:22,42.46747,-72.600426,42.378048,-72.536064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.305576,-72.52912,-,-,42.39822,-72.52806,42.37578,-72.50889,-,-
10:23,42.467438,-72.60036,42.378048,-72.53609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.313015,-72.530785,-,-,42.406322,-72.52984,42.376186,-72.501495,-,-
10:24,42.467422,-72.60035,42.378075,-72.53612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318314,-72.529015,-,-,42.409832,-72.53091,42.37303,-72.501305,-,-
10:25,42.467407,-72.600365,42.378113,-72.535835,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32031,-72.533134,-,-,42.409355,-72.53629,42.36928,-72.50192,-,-
10:26,42.46748,-72.600334,42.378143,-72.53602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32168,-72.534256,-,-,42.41708,-72.536865,42.37021,-72.49905,-,-
10:27,42.467358,-72.60096,42.37813,-72.536064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32225,-72.52966,-,-,42.427776,-72.54059,42.369217,-72.49622,-,-
10:28,42.467342,-72.60094,42.378086,-72.536064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325134,-72.53022,-,-,42.436314,-72.546745,42.36328,-72.489105,-,-
10:29,42.467064,-72.60083,42.37805,-72.536095,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324955,-72.53075,-,-,42.444645,-72.55359,42.355972,-72.48085,-,-
10:30,42.468548,-72.61032,42.37804,-72.536095,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324905,-72.527245,-,-,42.45119,-72.56213,42.353474,-72.47631,-,-
10:31,42.473362,-72.61077,42.378044,-72.53609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.326546,-72.524414,-,-,42.453938,-72.56583,42.354885,-72.480225,-,-
10:32,42.477425,-72.60876,42.37806,-72.5361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33679,-72.52234,-,-,42.46332,-72.573685,42.35301,-72.47385,-,-
10:33,42.477596,-72.61078,42.378044,-72.53594,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.343277,-72.52027,-,-,42.46619,-72.579735,42.346886,-72.46849,-,-
10:34,42.474262,-72.61416,42.37804,-72.53594,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.351627,-72.520386,-,-,42.45829,-72.582565,42.343433,-72.46179,-,-
10:35,42.46766,-72.6154,42.37805,-72.53597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.355194,-72.52083,-,-,42.45781,-72.58161,42.33637,-72.45685,-,-
10:36,42.461765,-72.61692,42.37807,-72.53598,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.362797,-72.520744,-,-,42.463,-72.58103,42.32917,-72.44696,-,-
10:37,42.44852,-72.61936,42.37806,-72.53599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.371685,-72.519745,-,-,42.46656,-72.580574,42.32497,-72.43378,-,-
10:38,42.43514,-72.6219,42.37812,-72.53595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37316,-72.5189,-,-,42.467865,-72.591125,42.316624,-72.42608,-,-
10:39,42.43639,-72.62387,42.378124,-72.53638,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.374165,-72.51985,-,-,42.470287,-72.59835,42.3065,-72.420906,-,-
10:40,42.445694,-72.62592,42.37812,-72.53623,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.375694,-72.51987,-,-,42.47603,-72.60628,42.298687,-72.416275,-,-
10:41,42.455345,-72.624214,42.37809,-72.5362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377495,-72.51987,-,-,42.47709,-72.60751,42.29221,-72.410126,-,-
10:42,42.464073,-72.618546,42.378056,-72.53618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38194,-72.51971,-,-,-,-,42.289494,-72.40721,-,-
10:43,42.46908,-72.61439,42.378063,-72.53616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.386086,-72.52341,-,-,-,-,42.282898,-72.40546,-,-
10:44,42.467083,-72.60172,42.378117,-72.5364,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.387123,-72.52647,-,-,-,-,42.279053,-72.40191,-,-
10:45,-,-,42.37811,-72.53618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38712,-72.526436,-,-,-,-,42.277603,-72.400894,-,-
10:46,-,-,42.3781,-72.536224,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.387123,-72.52644,-,-,-,-,42.27762,-72.40087,-,-
10:47,-,-,42.378048,-72.5362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.385487,-72.52584,-,-,-,-,42.27777,-72.40162,-,-
10:48,-,-,42.378063,-72.53617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.383957,-72.52107,-,-,42.47397,-72.60343,42.285183,-72.4068,-,-
10:49,-,-,42.37806,-72.53618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.379055,-72.519875,-,-,42.468155,-72.59569,42.292423,-72.4102,-,-
10:50,-,-,42.37812,-72.53636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.37706,-72.51991,42.254208,-72.57417,42.46763,-72.59213,42.299973,-72.41704,-,-
10:51,-,-,42.378113,-72.53659,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.394344,-72.532715,-,-,42.37504,-72.51988,-,-,42.46665,-72.58126,42.30822,-72.421715,-,-
10:52,-,-,42.37813,-72.53657,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39433,-72.53252,-,-,42.372883,-72.51979,-,-,42.463665,-72.580696,42.317337,-72.426186,0.0,-0.0
10:53,-,-,42.378174,-72.53648,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.394783,-72.531815,-,-,42.373127,-72.51881,-,-,42.45763,-72.582146,42.3251,-72.4336,-,-
10:54,-,-,42.378216,-72.53636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39426,-72.53228,-,-,42.373047,-72.51889,-,-,42.457718,-72.58156,42.327114,-72.443436,-,-
10:55,-,-,42.37814,-72.53629,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.394264,-72.53192,-,-,42.37319,-72.51868,-,-,42.457672,-72.58158,42.330925,-72.45255,-,-
10:56,-,-,42.378128,-72.536285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37312,-72.51883,-,-,42.45773,-72.58156,42.338997,-72.45773,-,-
10:57,-,-,42.378128,-72.536285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37323,-72.518845,-,-,42.45789,-72.58211,42.343845,-72.46397,-,-
10:58,-,-,42.37818,-72.536354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.369076,-72.51998,-,-,42.459263,-72.577896,42.34851,-72.46925,-,-
10:59,-,-,42.378147,-72.53651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.360413,-72.52081,-,-,42.456593,-72.56967,42.350777,-72.47027,-,-
11:0,-,-,42.37819,-72.53644,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.35451,-72.52066,-,-,42.45275,-72.56442,42.353634,-72.47519,-,-
11:1,-,-,42.378166,-72.53651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.34585,-72.52047,-,-,42.450253,-72.56078,42.355732,-72.48046,-,-
11:2,-,-,42.378147,-72.53649,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.337837,-72.52142,-,-,42.442234,-72.55152,42.35765,-72.483795,-,-
11:3,-,-,42.378178,-72.53642,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32841,-72.52421,-,-,42.432,-72.544174,42.362488,-72.488365,-,-
11:4,-,-,42.378174,-72.53632,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324554,-72.52706,-,-,42.42139,-72.53725,42.368443,-72.49516,-,-
11:5,-,-,42.378174,-72.53634,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32527,-72.53088,-,-,42.410282,-72.537865,42.37025,-72.49916,-,-
11:6,-,-,42.37813,-72.53656,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3254,-72.53092,-,-,42.409523,-72.53493,42.369373,-72.501755,-,-
11:7,42.467384,-72.60135,42.37813,-72.53649,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325363,-72.53083,-,-,42.4093,-72.5307,42.372265,-72.501366,-,-
11:8,42.46738,-72.60135,42.378162,-72.53651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32499,-72.52872,-,-,42.403156,-72.52907,42.372616,-72.50125,-,-
11:9,-,-,42.378147,-72.53651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321888,-72.53089,-,-,42.397503,-72.528015,42.373035,-72.50119,-,-
11:10,-,-,42.378155,-72.53646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321106,-72.53368,-,-,42.395283,-72.527084,42.376263,-72.50057,-,-
11:11,-,-,42.378113,-72.536316,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320057,-72.53009,-,-,42.393303,-72.525955,42.37602,-72.50255,-,-
11:12,-,-,42.37812,-72.53629,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.314243,-72.53085,-,-,42.39078,-72.52514,42.375874,-72.51174,-,-
11:13,-,-,42.378105,-72.5363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.305637,-72.529274,-,-,42.38778,-72.52382,42.37589,-72.51573,-,-
11:14,-,-,42.378174,-72.53628,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.296947,-72.531136,-,-,42.38599,-72.522484,42.375767,-72.51883,-,-
11:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28824,-72.53787,-,-,42.381577,-72.51936,42.37722,-72.519966,-,-
11:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.283775,-72.55024,-,-,42.377857,-72.51998,42.379757,-72.519485,-,-
11:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.279194,-72.5597,-,-,42.377075,-72.51992,42.382504,-72.52021,-,-
11:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.271168,-72.565865,-,-,42.374435,-72.51992,42.387527,-72.52334,-,-
11:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.266132,-72.57171,-,-,42.372177,-72.51979,42.389637,-72.524925,-,-
11:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25937,-72.57455,-,-,42.362846,-72.52078,42.39379,-72.5261,-,-
11:21,-,-,42.378304,-72.53549,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.257923,-72.572556,-,-,42.355446,-72.5213,42.397026,-72.5278,-,-
11:22,-,-,42.3783,-72.53548,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25511,-72.57286,-,-,42.351566,-72.527374,42.402817,-72.528786,-,-
11:23,-,-,42.378296,-72.535484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.349552,-72.5284,42.406235,-72.53177,-,-
11:24,-,-,42.378315,-72.53544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.34884,-72.52886,42.40578,-72.53247,-,-
