ID	s	d	ts	te	LLC	ELC
5640	31	15	5	9	9	2.0
4662	31	15	4	9	9	2.0
3682	31	15	3	9	9	2.0
2702	31	15	2	9	9	2.0
1722	31	15	1	9	9	2.0
742	31	15	0	9	9	2.0
6246	16	15	6	9	6	1.0
6277	17	15	6	9	9	2.0
5303	17	15	5	9	9	2.0
4325	17	15	4	9	9	2.0
3345	17	15	3	9	9	2.0
2365	17	15	2	9	9	2.0
1385	17	15	1	9	9	2.0
405	17	15	0	9	9	2.0
7220	16	15	7	9	6	1.0
8189	16	15	8	9	6	1.0
4756	34	16	4	9	5	3.0
3776	34	16	3	9	5	2.0
7646	33	16	7	9	5	2.0
8615	33	16	8	9	5	2.0
6615	31	16	6	9	6	1.0
7584	31	16	7	9	6	1.0
8553	31	16	8	9	6	1.0
3777	34	17	3	9	7	3.0
4757	34	17	4	9	7	4.0
5485	24	17	5	9	12	3.0
