2007-10-29,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y,3112 X,3112 Y,3115 X,3115 Y,3116 X,3116 Y,3117 X,3117 Y,3118 X,3118 Y,3119 X,3119 Y,3121 X,3121 Y,3122 X,3122 Y,3123 X,3123 Y,3201 X,3201 Y,3202 X,3202 Y,3203 X,3203 Y,3204 X,3204 Y,3211 X,3211 Y,3212 X,3212 Y
11:1,-,-,-,-,-,-,-,-,42.373062,-72.5198,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.386032,-72.52532,-,-,-,-,-,-,-,-,-,-,-,-,42.381638,-72.51951,-,-,42.304974,-72.528435,0.0,-0.0,42.457664,-72.58142,-,-,-,-,42.386883,-72.525734,42.409702,-72.53328,-,-
11:2,-,-,-,-,-,-,-,-,42.37472,-72.51982,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.387177,-72.52646,-,-,-,-,-,-,-,-,-,-,-,-,42.3841,-72.51827,-,-,42.31362,-72.5309,0.0,-0.0,42.459805,-72.5821,-,-,-,-,42.387108,-72.52646,42.410065,-72.53775,-,-
11:3,-,-,-,-,-,-,-,-,42.376408,-72.519875,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.385014,-72.52817,-,-,-,-,-,-,-,-,-,-,-,-,42.388947,-72.51772,-,-,42.319218,-72.52794,0.0,-0.0,42.459053,-72.57645,-,-,-,-,42.38705,-72.5266,-,-,-,-
11:4,-,-,-,-,-,-,-,-,42.377914,-72.51994,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.384907,-72.52846,-,-,-,-,-,-,-,-,-,-,-,-,42.38967,-72.51896,-,-,42.320423,-72.53445,0.0,-0.0,42.456074,-72.56913,-,-,-,-,42.386913,-72.5264,42.43214,-72.5443,-,-
11:5,-,-,-,-,-,-,-,-,42.3811,-72.519356,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.38516,-72.530754,-,-,-,-,-,-,42.393757,-72.53292,-,-,-,-,42.3921,-72.520065,-,-,42.32178,-72.5338,0.0,-0.0,42.45449,-72.5667,-,-,-,-,42.385357,-72.525795,42.442596,-72.55189,-,-
11:6,-,-,-,-,-,-,-,-,42.38573,-72.522026,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.383373,-72.53203,-,-,-,-,-,-,42.39374,-72.53291,-,-,-,-,42.392635,-72.516815,-,-,42.32245,-72.52917,0.0,-0.0,42.449158,-72.55915,-,-,-,-,42.384506,-72.52138,42.45029,-72.560844,-,-
11:7,-,-,-,-,-,-,-,-,42.38772,-72.52356,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.37753,-72.53252,-,-,-,-,-,-,42.393692,-72.53287,-,-,-,-,42.395287,-72.51387,-,-,42.325333,-72.53113,0.0,-0.0,42.4412,-72.550415,-,-,-,-,42.37954,-72.51965,42.45219,-72.56372,-,-
11:8,-,-,-,-,-,-,-,-,42.38771,-72.52356,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.380096,-72.53401,-,-,-,-,-,-,42.39371,-72.53289,-,-,-,-,42.39564,-72.5113,-,-,42.325256,-72.531136,0.0,-0.0,42.432507,-72.54461,-,-,-,-,42.37776,-72.51995,42.457767,-72.56954,-,-
11:9,-,-,-,-,-,-,-,-,42.388546,-72.52437,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.382328,-72.531975,-,-,-,-,-,-,42.39369,-72.53289,-,-,-,-,42.395283,-72.51323,-,-,42.325245,-72.53119,0.0,-0.0,42.421837,-72.53735,-,-,-,-,42.376076,-72.51993,42.465942,-72.5772,-,-
11:10,-,-,-,-,-,-,-,-,42.39008,-72.524994,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.38503,-72.531784,-,-,-,-,-,-,42.393707,-72.5329,-,-,-,-,42.39848,-72.51581,-,-,42.325245,-72.53123,0.0,-0.0,42.410583,-72.53781,-,-,42.350494,-72.53037,42.375046,-72.51984,42.46472,-72.58041,-,-
11:11,-,-,-,-,-,-,-,-,42.39057,-72.52512,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.38995,-72.5327,-,-,-,-,-,-,42.39375,-72.532875,-,-,-,-,42.39717,-72.52178,-,-,42.325035,-72.531235,0.0,-0.0,42.409615,-72.53343,-,-,42.35153,-72.52658,42.372257,-72.5198,42.457664,-72.582664,-,-
11:12,-,-,-,-,-,-,-,-,42.39109,-72.52526,-,-,-,-,42.394585,-72.53366,0.0,-0.0,-,-,-,-,-,-,-,-,42.39256,-72.53379,-,-,42.3251,-72.52932,-,-,-,-,-,-,-,-,42.39688,-72.52296,-,-,42.32337,-72.52605,0.0,-0.0,42.409138,-72.5308,-,-,-,-,42.37314,-72.51888,42.457684,-72.58147,-,-
11:13,-,-,-,-,-,-,-,-,42.392834,-72.52569,-,-,-,-,42.39467,-72.53362,0.0,-0.0,-,-,-,-,-,-,-,-,42.3925,-72.53722,-,-,42.322033,-72.530235,-,-,-,-,-,-,-,-,42.39568,-72.52556,-,-,42.330906,-72.5239,0.0,-0.0,42.403404,-72.52932,-,-,-,-,42.37071,-72.51986,42.457626,-72.5814,-,-
11:14,-,-,-,-,-,-,-,-,42.393456,-72.525955,-,-,-,-,42.394653,-72.53347,0.0,-0.0,-,-,-,-,-,-,-,-,42.39238,-72.53607,-,-,42.32188,-72.53183,-,-,-,-,-,-,-,-,42.39435,-72.52657,-,-,42.33663,-72.52239,0.0,-0.0,42.400806,-72.528,-,-,-,-,42.36248,-72.52076,42.45767,-72.58145,-,-
11:15,-,-,-,-,-,-,-,-,42.394638,-72.526665,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.3924,-72.536156,-,-,42.32039,-72.53441,-,-,-,-,-,-,-,-,42.393368,-72.52609,-,-,42.345665,-72.5205,0.0,-0.0,42.396503,-72.52762,-,-,-,-,42.354973,-72.520744,42.457695,-72.581474,-,-
11:16,-,-,-,-,-,-,-,-,42.395306,-72.527016,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.392403,-72.53611,-,-,42.31984,-72.543816,-,-,-,-,-,-,-,-,42.39085,-72.5253,-,-,42.35605,-72.52099,0.0,-0.0,42.39345,-72.52604,-,-,-,-,42.347183,-72.52032,42.457996,-72.58265,-,-
11:17,-,-,-,-,-,-,-,-,42.402172,-72.52838,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.392315,-72.53604,-,-,42.324543,-72.55528,-,-,-,-,-,-,-,-,42.38829,-72.52425,-,-,42.36474,-72.52066,0.0,-0.0,42.393166,-72.52584,-,-,-,-,42.342514,-72.52009,42.45912,-72.57691,-,-
11:18,-,-,-,-,-,-,-,-,42.406754,-72.52989,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.392326,-72.536,-,-,42.330067,-72.56446,-,-,-,-,-,-,-,-,42.38633,-72.522484,-,-,42.37229,-72.51975,0.0,-0.0,42.39081,-72.525215,-,-,-,-,42.333656,-72.52349,42.457428,-72.570564,-,-
11:19,-,-,-,-,-,-,-,-,42.41,-72.53119,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.392464,-72.53443,-,-,42.329834,-72.570694,-,-,-,-,-,-,-,-,42.3865,-72.525536,-,-,42.373013,-72.51904,0.0,-0.0,42.38981,-72.525024,-,-,-,-,42.323544,-72.52471,42.45445,-72.56645,-,-
11:20,-,-,-,-,-,-,-,-,42.409134,-72.5374,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.395393,-72.5331,-,-,42.332134,-72.57794,-,-,-,-,-,-,-,-,42.3869,-72.526436,-,-,42.37316,-72.51891,0.0,-0.0,42.387806,-72.5239,-,-,-,-,42.32508,-72.529655,42.451294,-72.5625,-,-
11:21,-,-,-,-,-,-,-,-,42.417324,-72.53687,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.395084,-72.527306,-,-,42.33442,-72.58817,-,-,-,-,-,-,-,-,42.38495,-72.52839,-,-,42.374672,-72.519806,0.0,-0.0,42.387867,-72.5239,-,-,-,-,42.3252,-72.53119,42.443348,-72.55263,-,-
11:22,-,-,-,-,-,-,-,-,42.428715,-72.54126,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.393402,-72.52602,-,-,42.33648,-72.599884,-,-,-,-,-,-,-,-,42.385155,-72.53126,-,-,42.37629,-72.51999,0.0,-0.0,42.387127,-72.52284,-,-,-,-,42.325233,-72.53113,42.432384,-72.54458,-,-
11:23,-,-,-,-,-,-,-,-,42.432823,-72.54477,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.391167,-72.52527,-,-,42.33945,-72.60842,-,-,-,-,-,-,-,-,42.38176,-72.53179,-,-,42.377796,-72.52004,0.0,-0.0,42.38618,-72.522606,-,-,-,-,-,-,42.421967,-72.53742,-,-
11:24,-,-,-,-,-,-,-,-,42.442543,-72.55177,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.388687,-72.52453,-,-,42.336365,-72.61804,-,-,-,-,-,-,-,-,42.378613,-72.532196,-,-,42.380917,-72.519356,0.0,-0.0,42.38463,-72.52146,-,-,-,-,-,-,42.41,-72.53786,-,-
11:25,-,-,-,-,-,-,-,-,42.450207,-72.56071,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.386612,-72.52249,-,-,42.329723,-72.623825,-,-,-,-,-,-,-,-,42.37958,-72.53405,-,-,42.386135,-72.52317,0.0,-0.0,42.381622,-72.51956,-,-,-,-,-,-,42.40894,-72.53772,-,-
11:26,-,-,-,-,-,-,-,-,42.452106,-72.56337,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.383175,-72.520775,-,-,42.32283,-72.625374,-,-,-,-,-,-,-,-,42.382236,-72.53268,-,-,42.387146,-72.526535,0.0,-0.0,42.379196,-72.51988,-,-,-,-,-,-,42.409817,-72.53199,-,-
11:27,-,-,-,-,-,-,-,-,42.456745,-72.56856,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.38167,-72.51943,-,-,42.321068,-72.62801,-,-,-,-,-,-,-,-,42.38507,-72.53121,-,-,42.387108,-72.526436,0.0,-0.0,42.377316,-72.51996,-,-,-,-,-,-,42.40899,-72.53079,-,-
11:28,-,-,-,-,-,-,-,-,42.465477,-72.57619,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.381565,-72.51939,-,-,42.319725,-72.62955,-,-,-,-,-,-,-,-,42.38941,-72.532425,-,-,42.386948,-72.526505,0.0,-0.0,42.375965,-72.520035,-,-,-,-,-,-,42.4032,-72.52921,-,-
11:29,-,-,-,-,-,-,-,-,42.464516,-72.58051,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.386444,-72.51729,-,-,42.318523,-72.63134,-,-,-,-,-,-,-,-,42.39237,-72.53523,-,-,42.387074,-72.52647,0.0,-0.0,42.37434,-72.519905,-,-,-,-,-,-,42.400303,-72.52796,-,-
11:30,-,-,-,-,-,-,-,-,42.4576,-72.582436,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.388924,-72.51769,-,-,42.31781,-72.6345,-,-,-,-,-,-,-,-,42.392326,-72.53605,-,-,42.387108,-72.526695,0.0,-0.0,42.37326,-72.51999,-,-,-,-,-,-,42.395466,-72.527145,-,-
11:31,-,-,-,-,-,-,-,-,42.457726,-72.58145,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.388927,-72.51777,-,-,42.319397,-72.637024,-,-,-,-,-,-,-,-,42.39236,-72.53603,-,-,42.386066,-72.52636,0.0,-0.0,42.368904,-72.520065,-,-,-,-,-,-,42.393517,-72.526115,-,-
11:32,-,-,-,-,-,-,-,-,42.457962,-72.58266,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.389214,-72.518936,-,-,42.319935,-72.63802,-,-,-,-,-,-,-,-,42.39233,-72.535995,-,-,42.385853,-72.522545,0.0,-0.0,42.35988,-72.520836,-,-,-,-,-,-,42.391018,-72.52535,-,-
11:33,-,-,-,-,-,-,42.325245,-72.53118,42.459343,-72.57833,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.391914,-72.5201,-,-,42.31968,-72.63772,-,-,-,-,-,-,-,-,42.392246,-72.53592,-,-,42.38212,-72.519966,0.0,-0.0,42.35343,-72.522736,-,-,-,-,-,-,42.387897,-72.52401,-,-
11:34,-,-,-,-,-,-,42.325275,-72.53118,42.45869,-72.57446,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.392662,-72.51672,-,-,42.319675,-72.6377,-,-,-,-,-,-,-,-,42.392338,-72.53608,-,-,42.378567,-72.51999,0.0,-0.0,42.351505,-72.52738,-,-,-,-,42.321793,-72.53226,42.38595,-72.52253,-,-
11:35,-,-,-,-,-,-,42.325264,-72.531265,42.45454,-72.56699,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.39514,-72.513245,-,-,42.319675,-72.637695,-,-,-,-,-,-,-,-,42.392166,-72.53585,-,-,42.376522,-72.519936,0.0,-0.0,42.349197,-72.528824,-,-,-,-,42.32112,-72.53432,42.382927,-72.52055,-,-
11:36,-,-,-,-,-,-,42.32525,-72.53123,42.45153,-72.562805,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.395775,-72.51121,-,-,42.319637,-72.63766,-,-,-,-,-,-,-,-,42.392555,-72.53398,-,-,42.374454,-72.51991,0.0,-0.0,42.348812,-72.528915,-,-,-,-,42.319588,-72.52879,42.3783,-72.52,-,-
11:37,-,-,-,-,-,-,42.32525,-72.53125,42.447933,-72.55675,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.39636,-72.512314,-,-,42.319664,-72.637695,-,-,-,-,-,-,-,-,42.395275,-72.53372,-,-,42.373627,-72.51983,0.0,-0.0,42.34884,-72.52887,-,-,-,-,42.31528,-72.5306,42.3766,-72.51997,-,-
11:38,-,-,-,-,-,-,42.32525,-72.53127,42.43875,-72.54826,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.395622,-72.51486,-,-,42.3197,-72.63772,-,-,-,-,-,-,-,-,42.395794,-72.53054,-,-,42.373146,-72.51889,0.0,-0.0,-,-,-,-,-,-,42.306293,-72.530396,42.376205,-72.52,-,-
11:39,-,-,-,-,-,-,42.325264,-72.53129,42.42795,-72.54073,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.397705,-72.51825,-,-,42.31965,-72.63753,-,-,-,-,-,-,-,-,42.39381,-72.52623,-,-,42.37306,-72.518936,0.0,-0.0,42.348866,-72.528854,-,-,-,-,42.296947,-72.53109,42.37421,-72.51994,-,-
11:40,-,-,-,-,-,-,-,-,42.422367,-72.53757,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.396477,-72.52372,-,-,42.317677,-72.63421,-,-,-,-,-,-,-,-,42.391357,-72.52533,-,-,42.373096,-72.51885,0.0,-0.0,42.350437,-72.53033,-,-,-,-,42.288033,-72.53806,42.366035,-72.52043,-,-
11:41,-,-,-,-,-,-,-,-,42.410557,-72.537766,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.395252,-72.526924,-,-,42.31812,-72.63157,-,-,-,-,-,-,-,-,42.389206,-72.524796,-,-,42.373196,-72.51961,0.0,-0.0,42.350567,-72.53033,-,-,-,-,42.28382,-72.550186,42.35598,-72.52105,-,-
11:42,-,-,-,-,-,-,-,-,42.409233,-72.53722,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.394276,-72.52659,-,-,42.31937,-72.62995,-,-,-,-,-,-,-,-,42.38778,-72.5238,-,-,42.36957,-72.5199,0.0,-0.0,42.351578,-72.526505,-,-,-,-,42.278564,-72.560356,42.351604,-72.5261,-,-
11:43,-,-,-,-,-,-,-,-,42.409725,-72.53275,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.3909,-72.52535,-,-,42.320637,-72.62834,-,-,-,-,-,-,-,-,42.385994,-72.52262,-,-,42.35969,-72.52085,0.0,-0.0,42.35158,-72.5261,-,-,-,-,42.27017,-72.56595,42.34955,-72.52846,-,-
11:44,-,-,-,-,-,-,-,-,42.409973,-72.53112,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.38777,-72.52395,-,-,42.321648,-72.62712,-,-,-,-,-,-,-,-,42.381588,-72.51939,-,-,42.351562,-72.52046,0.0,-0.0,42.355774,-72.520874,-,-,-,-,42.265163,-72.5719,-,-,-,-
11:45,-,-,-,-,-,-,-,-,42.40567,-72.52977,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.386036,-72.52359,-,-,42.328037,-72.62469,-,-,-,-,-,-,-,-,42.38194,-72.51913,-,-,42.344883,-72.52052,0.0,-0.0,42.36269,-72.52081,-,-,-,-,42.259224,-72.57473,-,-,-,-
11:46,-,-,-,-,-,-,-,-,42.40233,-72.52857,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.387074,-72.52657,-,-,42.33238,-72.62177,-,-,-,-,-,-,-,-,42.387375,-72.517105,-,-,42.336113,-72.522766,0.0,-0.0,42.36931,-72.51995,-,-,-,-,42.257477,-72.571976,-,-,-,-
11:47,-,-,-,-,-,-,-,-,42.394936,-72.52695,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.384968,-72.52814,-,-,42.33459,-72.6199,-,-,-,-,-,-,-,-,42.388893,-72.5177,-,-,42.324516,-72.52466,-,-,42.372852,-72.51975,-,-,42.45789,-72.58206,42.254887,-72.573,-,-,-,-
11:48,-,-,-,-,-,-,-,-,42.393356,-72.52604,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.38515,-72.53069,-,-,42.338684,-72.61125,-,-,-,-,-,-,-,-,42.38908,-72.51882,-,-,42.32511,-72.5298,-,-,42.374626,-72.5198,-,-,-,-,42.254173,-72.574165,-,-,-,-
11:49,-,-,-,-,-,-,-,-,42.39086,-72.5253,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.383068,-72.53195,-,-,42.336792,-72.60184,-,-,-,-,-,-,-,-,42.391018,-72.51976,-,-,42.325207,-72.53118,-,-,42.37545,-72.519905,-,-,-,-,42.254215,-72.57421,-,-,-,-
11:50,-,-,-,-,-,-,-,-,42.387733,-72.523895,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.37756,-72.53418,-,-,42.334427,-72.58922,-,-,-,-,-,-,-,-,42.392467,-72.51959,-,-,-,-,-,-,42.376865,-72.51997,-,-,-,-,42.25421,-72.5742,-,-,-,-
11:51,-,-,-,-,-,-,-,-,42.38611,-72.52249,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.380062,-72.53401,-,-,42.333076,-72.57914,-,-,-,-,-,-,-,-,42.3938,-72.515884,-,-,-,-,-,-,42.37743,-72.51997,-,-,-,-,42.254177,-72.574196,-,-,-,-
11:52,-,-,-,-,-,-,-,-,42.383606,-72.52091,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.381878,-72.533844,-,-,42.32978,-72.57057,-,-,-,-,-,-,-,-,42.394817,-72.51214,-,-,-,-,-,-,42.3798,-72.51953,-,-,-,-,42.254208,-72.57426,42.348923,-72.52894,-,-
11:53,-,-,-,-,-,-,-,-,42.380646,-72.51947,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.382362,-72.53194,-,-,42.3288,-72.560295,-,-,-,-,-,-,-,-,42.39603,-72.51112,-,-,-,-,-,-,42.38135,-72.51934,-,-,-,-,42.25403,-72.57662,42.348907,-72.52892,-,-
11:54,-,-,-,-,-,-,-,-,42.37786,-72.520065,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.385056,-72.53168,-,-,42.322483,-72.55267,-,-,-,-,-,-,-,-,42.39545,-72.51443,-,-,-,-,-,-,42.383083,-72.52056,-,-,-,-,42.257244,-72.576195,42.348923,-72.528946,-,-
11:55,-,-,-,-,-,-,-,-,42.377537,-72.519936,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.38639,-72.53119,-,-,42.3197,-72.53998,-,-,-,-,-,-,-,-,42.397896,-72.51755,-,-,-,-,-,-,42.38688,-72.52259,-,-,-,-,42.25949,-72.5744,42.34868,-72.53061,-,-
11:56,-,-,-,-,-,-,-,-,42.37442,-72.51993,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.39069,-72.53302,-,-,42.32112,-72.533676,-,-,-,-,-,-,-,-,42.39717,-72.521675,-,-,-,-,-,-,42.387745,-72.52367,-,-,-,-,42.266384,-72.57155,42.351482,-72.530266,-,-
11:57,-,-,-,-,-,-,-,-,42.373314,-72.519806,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.392437,-72.53609,-,-,42.32191,-72.53046,-,-,-,-,-,-,-,-,42.39666,-72.52335,-,-,-,-,-,-,42.390324,-72.525116,-,-,-,-,42.271416,-72.565735,42.351482,-72.52652,-,-
11:58,-,-,-,-,-,-,-,-,42.368843,-72.52012,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,42.324085,-72.52851,-,-,-,-,-,-,-,-,42.39523,-72.52689,-,-,-,-,-,-,42.392143,-72.525505,-,-,-,-,42.27921,-72.559586,42.3557,-72.5211,-,-
11:59,-,-,-,-,-,-,-,-,42.359276,-72.52091,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,42.325253,-72.531,-,-,-,-,-,-,-,-,42.39337,-72.52604,-,-,-,-,-,-,42.39386,-72.52624,-,-,-,-,42.28369,-72.55041,42.35988,-72.520836,-,-
12:0,-,-,-,-,-,-,-,-,42.35273,-72.52325,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39084,-72.52531,-,-,-,-,-,-,42.39471,-72.52683,-,-,-,-,42.287373,-72.53924,42.37007,-72.51983,-,-
12:1,-,-,-,-,-,-,-,-,42.350266,-72.52747,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.388702,-72.52458,-,-,-,-,-,-,42.3988,-72.52807,-,-,-,-,42.29373,-72.53138,42.374695,-72.51979,-,-
12:2,-,-,-,-,-,-,-,-,42.348846,-72.52896,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38764,-72.52364,-,-,42.321705,-72.5338,-,-,42.40409,-72.529526,-,-,-,-,42.30315,-72.52766,42.37547,-72.519745,-,-
12:3,-,-,-,-,-,-,-,-,42.348846,-72.52898,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3857,-72.525055,-,-,42.321495,-72.5343,-,-,42.40922,-72.53069,-,-,-,-,42.31022,-72.529785,42.37743,-72.51986,-,-
12:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.392513,-72.53441,-,-,-,-,-,-,-,-,-,-,-,-,42.38695,-72.526436,-,-,42.320377,-72.534424,-,-,42.40984,-72.531815,-,-,-,-,42.319183,-72.52806,42.37751,-72.519905,-,-
12:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.393692,-72.53333,-,-,-,-,-,-,-,-,-,-,-,-,42.38495,-72.52827,-,-,42.32017,-72.53152,-,-,42.409023,-72.53766,-,-,-,-,42.320286,-72.53378,42.38095,-72.51932,-,-
12:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.393715,-72.53334,-,-,-,-,-,-,-,-,-,-,-,-,42.385006,-72.530075,-,-,42.31902,-72.528244,-,-,42.417988,-72.53682,-,-,-,-,42.32193,-72.530624,42.38319,-72.520615,-,-
12:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.39379,-72.53296,-,-,-,-,-,-,-,-,-,-,-,-,42.38268,-72.53187,-,-,42.31058,-72.52988,-,-,42.428062,-72.540855,-,-,-,-,42.325,-72.528824,42.386677,-72.52241,-,-
12:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.392956,-72.53408,-,-,-,-,-,-,-,-,-,-,-,-,42.37776,-72.532364,-,-,42.302227,-72.527725,-,-,42.438446,-72.548,-,-,-,-,42.32529,-72.530785,42.387672,-72.52361,-,-
12:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.395535,-72.53004,-,-,-,-,-,-,-,-,-,-,-,-,42.379707,-72.534065,-,-,42.29055,-72.53329,-,-,42.447365,-72.555725,-,-,-,-,42.32522,-72.53075,42.389133,-72.52472,-,-
12:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.394817,-72.52677,-,-,-,-,-,-,-,-,-,-,-,-,42.38229,-72.53256,-,-,42.28509,-72.54703,-,-,42.452293,-72.56366,-,-,-,-,42.32524,-72.53083,42.39111,-72.52519,-,-
12:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39397,-72.52629,-,-,42.325253,-72.53104,-,-,-,-,-,-,-,-,42.384876,-72.53224,-,-,42.27944,-72.5596,-,-,42.454865,-72.56672,-,-,-,-,42.325195,-72.53072,42.393105,-72.525795,-,-
12:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39393,-72.526306,-,-,42.32494,-72.53121,-,-,-,-,-,-,-,-,42.385,-72.53187,-,-,42.271065,-72.565865,-,-,42.464153,-72.57435,-,-,-,-,42.325233,-72.530846,42.39389,-72.526184,-,-
12:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.39392,-72.52632,-,-,42.322098,-72.530045,-,-,-,-,-,-,-,-,42.388634,-72.53215,-,-,42.26487,-72.57195,-,-,42.465885,-72.57986,-,-,-,-,42.324936,-72.52728,42.39548,-72.52716,-,-
12:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,42.39361,-72.52612,-,-,42.321873,-72.53163,-,-,-,-,-,-,-,-,42.39238,-72.53521,-,-,42.259296,-72.57461,-,-,42.458843,-72.58237,-,-,-,-,42.327267,-72.52434,42.4012,-72.528015,-,-
