2007-11-03,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y,3112 X,3112 Y,3115 X,3115 Y
10:52,-,-,-,-,42.391956,-72.53399,-,-,42.434174,-72.62344,-,-,-,-,42.376747,-72.53289,42.378056,-72.53614,-,-,42.334225,-72.58458,-,-,42.25411,-72.57639,42.466843,-72.582214,42.403294,-72.52901,-,-,42.375458,-72.51981
10:53,-,-,-,-,42.392006,-72.534004,-,-,42.44376,-72.62555,-,-,-,-,42.376778,-72.53297,42.378036,-72.53598,-,-,42.33083,-72.57381,-,-,42.256657,-72.576385,42.461826,-72.58137,42.403294,-72.52901,-,-,42.375458,-72.51981
10:54,-,-,-,-,-,-,-,-,42.45384,-72.62547,-,-,-,-,42.37675,-72.53309,42.37805,-72.53599,-,-,42.329765,-72.56155,-,-,42.261066,-72.572815,42.457603,-72.58179,42.403294,-72.52901,-,-,42.375458,-72.51981
10:55,-,-,-,-,-,-,-,-,42.462997,-72.618805,-,-,-,-,42.37678,-72.532776,42.37804,-72.535965,-,-,42.322563,-72.55264,-,-,42.2667,-72.568146,42.457684,-72.58143,42.403294,-72.52901,-,-,42.375458,-72.51981
10:56,-,-,-,-,-,-,-,-,42.469,-72.61455,-,-,-,-,42.37687,-72.534004,42.377987,-72.5359,-,-,42.320225,-72.53759,-,-,42.275887,-72.56492,42.45792,-72.582245,42.403294,-72.52901,-,-,42.375458,-72.51981
10:57,-,-,-,-,-,-,-,-,42.46733,-72.603294,-,-,-,-,42.377666,-72.53427,42.378044,-72.535995,-,-,42.3211,-72.533646,-,-,42.28193,-72.55478,42.45992,-72.581665,42.403294,-72.52901,-,-,42.375458,-72.51981
10:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377617,-72.53251,42.37806,-72.53487,-,-,42.322014,-72.530205,-,-,42.28593,-72.54307,42.45866,-72.57417,42.403294,-72.52901,-,-,42.375458,-72.51981
10:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.376797,-72.533165,42.378128,-72.53606,-,-,42.32514,-72.530075,-,-,42.292976,-72.53173,42.456318,-72.56937,42.403294,-72.52901,-,-,42.375458,-72.51981
11:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37754,-72.53427,42.378136,-72.53633,-,-,42.32532,-72.53111,-,-,42.303635,-72.52767,42.45283,-72.5646,42.403294,-72.52901,-,-,42.375458,-72.51981
11:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377495,-72.53309,42.378166,-72.53614,-,-,42.3249,-72.53088,-,-,42.311584,-72.53023,42.450665,-72.56139,42.403294,-72.52901,-,-,42.375458,-72.51981
11:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.376717,-72.53259,42.37817,-72.53615,-,-,42.322075,-72.53014,-,-,42.31923,-72.527985,42.44278,-72.55204,42.403294,-72.52901,-,-,42.375458,-72.51981
11:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377583,-72.534225,42.378105,-72.53614,-,-,42.321133,-72.533676,-,-,42.3211,-72.53432,42.433544,-72.545334,42.403294,-72.52901,-,-,42.375458,-72.51981
11:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377754,-72.53343,42.3781,-72.53616,-,-,42.32021,-72.53085,-,-,42.32222,-72.52973,42.423878,-72.53808,42.403294,-72.52901,-,-,42.375458,-72.51981
11:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377625,-72.53241,42.37809,-72.53623,-,-,42.319252,-72.52809,-,-,42.325165,-72.53018,42.41257,-72.53752,42.403294,-72.52901,-,-,42.375458,-72.51981
11:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37684,-72.533356,42.378098,-72.53619,-,-,42.31721,-72.52992,-,-,42.324966,-72.53063,42.40934,-72.536156,42.403294,-72.52901,-,-,42.375458,-72.51981
11:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3777,-72.533966,42.378082,-72.5362,-,-,42.30708,-72.530846,-,-,42.323307,-72.52487,42.409897,-72.53155,42.403294,-72.52901,-,-,42.375458,-72.51981
11:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377575,-72.532295,42.378082,-72.53619,-,-,42.297695,-72.530754,-,-,42.328213,-72.52425,42.406307,-72.52987,42.403294,-72.52901,-,-,42.375458,-72.51981
11:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37691,-72.5341,42.378143,-72.536316,-,-,42.288837,-72.536545,-,-,42.3375,-72.52168,42.40143,-72.52811,42.403294,-72.52901,-,-,42.375458,-72.51981
11:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.378784,-72.53431,42.378162,-72.53644,-,-,42.283012,-72.55208,-,-,42.34662,-72.52048,42.393997,-72.526344,42.403294,-72.52901,-,-,42.375458,-72.51981
11:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.378548,-72.53717,42.378174,-72.536476,-,-,42.277935,-72.561745,-,-,42.35568,-72.52091,42.3934,-72.52595,42.403294,-72.52901,-,-,42.375458,-72.51981
11:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37816,-72.5372,42.378155,-72.53645,-,-,42.268135,-72.56673,-,-,42.362698,-72.52081,42.3909,-72.525276,42.403294,-72.52901,-,-,42.375458,-72.51981
11:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37842,-72.53657,42.37814,-72.536285,-,-,42.261475,-72.57277,-,-,42.37044,-72.51982,42.387802,-72.52388,42.403294,-72.52901,-,-,42.375458,-72.51981
11:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.378128,-72.53618,-,-,42.25798,-72.57288,-,-,42.372856,-72.51892,42.38585,-72.52244,42.403294,-72.52901,-,-,42.375458,-72.51981
11:15,-,-,-,-,-,-,-,-,42.467113,-72.59976,-,-,-,-,-,-,42.378143,-72.53619,-,-,42.256435,-72.572205,-,-,42.372845,-72.5189,42.381603,-72.5194,42.403294,-72.52901,-,-,42.375458,-72.51981
11:16,-,-,-,-,-,-,-,-,42.467503,-72.60058,-,-,-,-,-,-,42.37817,-72.53615,-,-,42.25428,-72.57427,-,-,42.373108,-72.51891,42.37955,-72.51968,42.403294,-72.52901,-,-,42.375458,-72.51981
11:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37811,-72.536156,-,-,42.254303,-72.57404,-,-,42.37476,-72.51988,42.377895,-72.51999,42.403294,-72.52901,-,-,42.375458,-72.51981
11:18,-,-,-,-,-,-,-,-,42.467373,-72.600365,-,-,-,-,-,-,42.3781,-72.536125,-,-,42.254257,-72.57419,-,-,42.375435,-72.519936,42.37802,-72.520035,42.403294,-72.52901,-,-,42.375458,-72.51981
11:19,-,-,-,-,-,-,-,-,42.46752,-72.60056,-,-,-,-,-,-,42.378166,-72.536476,-,-,42.254177,-72.574265,-,-,42.37573,-72.5199,42.377747,-72.51993,42.403294,-72.52901,-,-,42.375458,-72.51981
11:20,-,-,-,-,-,-,-,-,42.467594,-72.60062,-,-,-,-,-,-,42.378147,-72.536354,-,-,42.25419,-72.574234,-,-,42.37723,-72.519936,42.376133,-72.519905,42.403294,-72.52901,-,-,42.375458,-72.51981
11:21,-,-,-,-,-,-,-,-,42.467426,-72.60046,-,-,-,-,-,-,42.378162,-72.536285,-,-,42.25398,-72.57439,-,-,42.378654,-72.51998,42.374725,-72.51986,42.403294,-72.52901,-,-,42.375458,-72.51981
11:22,-,-,-,-,-,-,-,-,42.467518,-72.60054,-,-,-,-,42.37836,-72.536446,42.378162,-72.5362,-,-,42.25436,-72.57727,-,-,42.381084,-72.51934,42.37348,-72.51987,42.403294,-72.52901,-,-,-,-
11:23,-,-,-,-,42.393677,-72.53292,-,-,42.467503,-72.60054,-,-,-,-,42.378426,-72.53649,42.37813,-72.536194,-,-,42.257812,-72.57599,-,-,42.38484,-72.52163,42.3687,-72.52004,42.403294,-72.52901,42.395596,-72.53313,-,-
11:24,-,-,-,-,42.39363,-72.53289,-,-,42.46738,-72.60043,-,-,-,-,42.37842,-72.53653,42.378143,-72.53619,-,-,42.259945,-72.57373,-,-,42.3857,-72.525185,42.35948,-72.52086,42.403294,-72.52901,42.394047,-72.53303,-,-
11:25,-,-,-,-,42.393692,-72.53288,-,-,-,-,-,-,-,-,42.3784,-72.53651,42.378105,-72.536156,-,-,42.266773,-72.57047,-,-,42.386806,-72.5257,42.35421,-72.52207,42.403294,-72.52901,42.394665,-72.53313,-,-
11:26,-,-,-,-,42.393726,-72.5328,-,-,-,-,-,-,-,-,42.378407,-72.53652,42.37809,-72.53615,-,-,42.27469,-72.565,-,-,42.387108,-72.52641,42.351604,-72.52607,42.403294,-72.52901,42.394367,-72.53293,-,-
11:27,-,-,-,-,42.393715,-72.5328,-,-,-,-,-,-,-,-,42.37838,-72.53652,42.37811,-72.53615,-,-,42.281693,-72.5556,-,-,42.385464,-72.52489,42.35079,-72.527435,42.403294,-72.52901,42.39365,-72.53275,-,-
11:28,-,-,-,-,42.393753,-72.53286,-,-,42.467365,-72.60047,-,-,-,-,42.378746,-72.53662,42.378143,-72.53614,-,-,42.285484,-72.545006,-,-,42.38292,-72.52062,42.348988,-72.528885,42.403294,-72.52901,-,-,-,-
11:29,-,-,-,-,42.39378,-72.532814,-,-,42.46744,-72.6003,-,-,-,-,42.37828,-72.53644,42.378128,-72.536125,-,-,42.290306,-72.53345,-,-,42.378605,-72.51998,42.348915,-72.52892,42.403294,-72.52901,-,-,-,-
11:30,-,-,-,-,42.393692,-72.53287,-,-,42.46756,-72.59982,-,-,-,-,42.378418,-72.53648,42.378113,-72.53619,-,-,42.301083,-72.52832,-,-,42.37761,-72.51991,42.349106,-72.53047,42.403294,-72.52901,-,-,-,-
11:31,-,-,-,-,42.393784,-72.532776,-,-,42.467598,-72.59985,-,-,-,-,42.37841,-72.53651,42.37889,-72.53653,-,-,42.308548,-72.52984,-,-,42.376015,-72.51979,42.350426,-72.5303,42.403294,-72.52901,-,-,-,-
11:32,-,-,-,-,42.39377,-72.532875,-,-,42.46722,-72.6023,-,-,-,-,42.37844,-72.53655,42.379242,-72.53405,-,-,42.318787,-72.52867,-,-,42.375023,-72.51973,42.351536,-72.53032,42.403294,-72.52901,-,-,42.255123,-72.57686
11:33,-,-,-,-,42.393852,-72.53287,-,-,42.469257,-72.611565,-,-,-,-,42.37845,-72.53657,42.382187,-72.53378,-,-,42.320347,-72.53432,-,-,42.37376,-72.51987,42.35152,-72.52656,42.403294,-72.52901,-,-,42.25764,-72.57589
11:34,-,-,-,-,42.39375,-72.53287,-,-,42.47669,-72.608986,-,-,-,-,42.37848,-72.53662,42.38246,-72.53172,-,-,42.32174,-72.53429,-,-,42.372284,-72.51874,42.35572,-72.5211,42.403294,-72.52901,-,-,42.260212,-72.57338
11:35,-,-,-,-,42.393787,-72.53288,-,-,42.477646,-72.610725,-,-,-,-,42.378536,-72.53671,42.385086,-72.53159,-,-,42.32242,-72.529335,-,-,42.373035,-72.518776,42.358868,-72.5209,42.403294,-72.52901,-,-,42.266716,-72.57064
11:36,-,-,-,-,42.39377,-72.532875,-,-,42.47488,-72.6141,-,-,-,-,42.378487,-72.5366,42.386135,-72.53102,-,-,42.32527,-72.53109,-,-,42.373257,-72.51955,42.367813,-72.52012,42.403294,-72.52901,-,-,42.273094,-72.56535
11:37,-,-,-,-,42.393784,-72.53288,-,-,42.468662,-72.61477,-,-,-,-,42.37843,-72.53653,42.390347,-72.53283,-,-,42.32531,-72.53109,-,-,42.371063,-72.5199,42.37234,-72.51983,42.403294,-72.52901,-,-,42.279995,-72.55914
11:38,-,-,-,-,42.393715,-72.53281,-,-,42.463528,-72.61676,-,-,-,-,42.378323,-72.53646,42.393463,-72.53253,-,-,42.32243,-72.52912,-,-,42.36203,-72.52086,42.374714,-72.51983,42.403294,-72.52901,-,-,42.28441,-72.548676
11:39,-,-,-,-,42.39373,-72.53284,-,-,42.45197,-72.61875,-,-,-,-,42.378357,-72.53655,42.39488,-72.53392,-,-,42.32083,-72.5338,-,-,42.351925,-72.52051,42.374672,-72.519806,42.403294,-72.52901,-,-,42.288673,-72.53711
11:40,-,-,-,-,42.393764,-72.53278,-,-,42.44012,-72.62094,-,-,-,-,42.37823,-72.53657,-,-,-,-,42.320217,-72.53244,-,-,42.34193,-72.519875,42.37472,-72.519875,42.403294,-72.52901,-,-,42.29723,-72.53098
11:41,-,-,-,-,42.393715,-72.53283,-,-,42.433445,-72.62303,-,-,-,-,42.378216,-72.53648,-,-,-,-,42.319214,-72.52793,-,-,42.334583,-72.52343,42.375576,-72.519875,42.403294,-72.52901,-,-,42.30576,-72.529236
11:42,-,-,-,-,42.393715,-72.53286,-,-,42.442177,-72.625206,-,-,-,-,42.378292,-72.53651,-,-,-,-,42.31181,-72.53029,-,-,42.323723,-72.524734,42.37731,-72.519966,42.403294,-72.52901,-,-,42.313274,-72.5308
11:43,-,-,-,-,42.39373,-72.53285,-,-,42.45134,-72.62699,-,-,-,-,42.378277,-72.536415,-,-,-,-,42.304573,-72.52808,-,-,42.3251,-72.529785,42.37951,-72.51972,42.403294,-72.52901,-,-,42.319923,-72.52956
11:44,-,-,-,-,42.393784,-72.532814,-,-,42.46085,-72.62008,-,-,-,-,42.378372,-72.536446,-,-,-,-,42.292698,-72.5319,-,-,42.32519,-72.53111,42.382446,-72.52015,42.403294,-72.52901,-,-,42.32114,-72.53372
11:45,-,-,-,-,42.393757,-72.53285,-,-,42.467632,-72.61541,-,-,-,-,-,-,-,-,-,-,42.286163,-72.54233,-,-,42.325157,-72.53116,42.387672,-72.52352,42.403294,-72.52901,-,-,42.322033,-72.5302
11:46,-,-,-,-,-,-,-,-,42.468296,-72.60914,-,-,-,-,42.378788,-72.53435,-,-,-,-,42.281956,-72.55497,-,-,42.325245,-72.531075,42.390736,-72.525185,42.403294,-72.52901,-,-,42.324913,-72.528694
11:47,-,-,-,-,-,-,-,-,42.467487,-72.60134,-,-,-,-,42.37938,-72.53411,-,-,-,-,42.27996,-72.55932,-,-,42.324696,-72.5287,42.39378,-72.52611,42.403294,-72.52901,-,-,42.325233,-72.53111
11:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.381985,-72.53385,-,-,-,-,42.27139,-72.56571,-,-,42.321957,-72.53098,42.39509,-72.527054,42.403294,-72.52901,-,-,42.32386,-72.52668
11:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.382706,-72.531685,-,-,-,-,42.26499,-72.57198,-,-,42.320255,-72.53386,42.402107,-72.52841,42.403294,-72.52901,-,-,42.327595,-72.52429
11:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385048,-72.53166,-,-,-,-,42.259907,-72.575935,-,-,42.31946,-72.528404,42.40941,-72.530815,42.403294,-72.52901,-,-,42.337887,-72.521416
11:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38875,-72.53221,-,-,-,-,42.266926,-72.585,-,-,42.318974,-72.52835,42.40961,-72.534386,42.403294,-72.52901,-,-,42.345936,-72.52046
11:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393337,-72.53266,-,-,-,-,42.277218,-72.5882,-,-,42.310135,-72.529724,42.41014,-72.53777,42.403294,-72.52901,-,-,42.354305,-72.520615
11:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.394295,-72.5329,-,-,-,-,42.283993,-72.595825,-,-,42.300987,-72.52818,42.421875,-72.5373,-,-,-,-,42.363895,-72.52072
11:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.291595,-72.60314,-,-,42.28911,-72.53537,42.432114,-72.54424,42.403294,-72.52901,-,-,42.37183,-72.51978
11:55,-,-,-,-,-,-,-,-,42.46839,-72.58881,-,-,-,-,-,-,-,-,-,-,42.302086,-72.6008,-,-,42.28405,-72.54968,42.44225,-72.55152,42.403294,-72.52901,-,-,42.372124,-72.51922
11:56,-,-,-,-,-,-,-,-,42.468502,-72.58805,-,-,-,-,-,-,-,-,-,-,42.307453,-72.59138,-,-,42.278023,-72.56155,42.450092,-72.56057,42.403294,-72.52901,-,-,-,-
11:57,-,-,-,-,-,-,-,-,42.466084,-72.577805,-,-,-,-,-,-,-,-,-,-,42.311256,-72.57932,-,-,42.26829,-72.56659,42.45226,-72.56369,42.403294,-72.52901,-,-,-,-
11:58,-,-,-,-,-,-,-,-,42.457363,-72.56925,-,-,-,-,-,-,-,-,-,-,42.32148,-72.57564,-,-,42.262455,-72.57257,42.457706,-72.569534,42.403294,-72.52901,-,-,-,-
11:59,-,-,-,-,-,-,-,-,42.451653,-72.562935,-,-,-,-,-,-,-,-,-,-,42.330906,-72.57764,-,-,42.25932,-72.57478,42.465374,-72.57588,42.403294,-72.52901,-,-,-,-
12:0,-,-,-,-,-,-,-,-,42.443893,-72.5531,-,-,-,-,-,-,-,-,-,-,42.334366,-72.58688,-,-,42.25832,-72.57377,42.46639,-72.57955,42.403294,-72.52901,-,-,-,-
12:1,-,-,-,-,-,-,-,-,42.433495,-72.54529,-,-,-,-,-,-,-,-,-,-,42.33671,-72.60096,-,-,42.257458,-72.57198,42.460888,-72.581665,42.403294,-72.52901,-,-,-,-
12:2,-,-,-,-,-,-,-,-,42.42289,-72.53771,-,-,-,-,-,-,-,-,-,-,42.339577,-72.60877,-,-,42.254215,-72.574234,42.457703,-72.58145,42.403294,-72.52901,-,-,-,-
12:3,-,-,-,-,-,-,-,-,42.41099,-72.53773,-,-,-,-,-,-,-,-,-,-,42.335194,-72.619316,-,-,42.254242,-72.57421,42.45774,-72.5814,42.403294,-72.52901,-,-,-,-
12:4,-,-,-,-,-,-,-,-,42.39933,-72.53915,-,-,-,-,-,-,-,-,-,-,42.327785,-72.624855,-,-,42.254227,-72.5742,42.45773,-72.58147,42.403294,-72.52901,-,-,-,-
12:5,-,-,-,-,-,-,-,-,42.387592,-72.54061,-,-,-,-,-,-,-,-,-,-,42.321068,-72.627884,-,-,42.254257,-72.57431,42.457737,-72.58142,42.403294,-72.52901,-,-,-,-
12:6,-,-,-,-,-,-,-,-,42.384365,-72.54188,-,-,-,-,-,-,-,-,-,-,42.319218,-72.630424,-,-,-,-,42.457718,-72.58149,42.403294,-72.52901,-,-,-,-
12:7,-,-,-,-,-,-,-,-,42.384922,-72.532166,-,-,-,-,-,-,-,-,-,-,42.31882,-72.630905,-,-,-,-,42.459915,-72.58176,42.403294,-72.52901,-,-,-,-
12:8,-,-,-,-,-,-,-,-,42.38545,-72.53083,-,-,-,-,-,-,-,-,-,-,42.31783,-72.63375,-,-,-,-,42.458946,-72.57599,42.403294,-72.52901,-,-,-,-
12:9,-,-,-,-,-,-,-,-,42.391506,-72.53332,-,-,-,-,-,-,-,-,-,-,42.318733,-72.63584,-,-,42.254253,-72.574196,42.45554,-72.568565,42.403294,-72.52901,-,-,-,-
12:10,-,-,-,-,-,-,-,-,42.393417,-72.53316,-,-,-,-,-,-,-,-,-,-,42.319813,-72.63792,-,-,42.254337,-72.57428,42.451645,-72.56291,42.403294,-72.52901,-,-,-,-
12:11,-,-,-,-,-,-,-,-,42.39374,-72.53296,-,-,-,-,-,-,-,-,-,-,42.319218,-72.63674,-,-,42.254223,-72.57419,42.449944,-72.56035,42.403294,-72.52901,-,-,-,-
12:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317936,-72.63515,-,-,42.254215,-72.57726,42.442986,-72.55223,42.403294,-72.52901,-,-,-,-
12:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317833,-72.633354,-,-,42.257725,-72.575874,42.432953,-72.54494,42.403294,-72.52901,-,-,-,-
12:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.317837,-72.633385,-,-,42.259453,-72.57445,42.42776,-72.540565,42.403294,-72.52901,-,-,-,-
12:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318577,-72.63124,-,-,42.266804,-72.57088,42.41637,-72.537025,42.403294,-72.52901,-,-,-,-
12:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319946,-72.62914,-,-,42.272797,-72.56547,42.409023,-72.53795,42.403294,-72.52901,-,-,-,-
12:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32154,-72.62727,-,-,42.280468,-72.55857,42.40971,-72.53336,42.403294,-72.52901,-,-,-,-
12:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32662,-72.62512,-,-,42.285225,-72.54628,42.4072,-72.530136,42.403294,-72.52901,-,-,-,-
12:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.330147,-72.62363,-,-,42.289997,-72.533485,42.403027,-72.52906,42.403294,-72.52901,-,-,-,-
12:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.333168,-72.621124,-,-,42.30016,-72.52891,42.395668,-72.52729,42.403294,-72.52901,-,-,-,-
12:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.335228,-72.6192,-,-,42.308647,-72.529785,42.39388,-72.52636,42.403294,-72.52901,-,-,-,-
12:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.338017,-72.60775,-,-,42.318104,-72.52924,42.39174,-72.525406,42.403294,-72.52901,-,-,-,-
12:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33566,-72.59594,-,-,42.320168,-72.53047,42.389282,-72.524826,42.403294,-72.52901,-,-,-,-
12:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33424,-72.58455,-,-,42.321705,-72.53344,42.387028,-72.52274,42.403294,-72.52901,-,-,-,-
12:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.331253,-72.575035,-,-,42.32222,-72.52968,42.383213,-72.52077,42.403294,-72.52901,-,-,-,-
12:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.329903,-72.56169,-,-,42.325233,-72.530655,42.379578,-72.51972,-,-,-,-,-,-
12:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322186,-72.55223,-,-,42.3249,-72.53077,42.37792,-72.520004,-,-,-,-,-,-
12:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32025,-72.537384,-,-,42.323296,-72.525154,42.376625,-72.51991,-,-,-,-,-,-
12:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321167,-72.53417,-,-,42.323498,-72.524826,42.37599,-72.51989,-,-,-,-,-,-
12:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.323105,-72.52845,-,-,42.332275,-72.52367,42.374485,-72.51983,-,-,-,-,-,-
12:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324966,-72.53122,-,-,42.34058,-72.52001,42.37343,-72.51981,-,-,-,-,-,-
12:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322304,-72.52943,-,-,42.34859,-72.51997,42.37013,-72.51986,42.404976,-72.53079,-,-,-,-
12:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32112,-72.533676,-,-,42.35763,-72.52074,42.36234,-72.52075,42.403214,-72.52913,-,-,-,-
12:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319996,-72.52974,-,-,42.367424,-72.51994,42.35525,-72.52137,-,-,-,-,-,-
12:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31453,-72.53083,-,-,42.37226,-72.51945,42.351597,-72.526,-,-,-,-,-,-
12:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.306305,-72.53046,-,-,42.37323,-72.51851,42.34993,-72.52758,-,-,-,-,-,-
12:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.296276,-72.53122,-,-,42.37311,-72.51891,42.34888,-72.52892,-,-,-,-,-,-
12:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28705,-72.53999,-,-,42.373123,-72.51902,42.34884,-72.528946,-,-,-,-,-,-
12:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.282795,-72.55264,-,-,42.373196,-72.51941,42.349045,-72.530525,-,-,-,-,-,-
12:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.278225,-72.56101,-,-,42.373184,-72.5195,42.351295,-72.53032,-,-,-,-,-,-
12:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26869,-72.56639,-,-,42.37528,-72.51986,42.351555,-72.52649,-,-,-,-,-,-
12:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26186,-72.57265,-,-,42.375446,-72.51983,42.355503,-72.52125,-,-,-,-,-,-
12:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25904,-72.574875,-,-,42.37727,-72.51996,42.35951,-72.52083,-,-,-,-,-,-
12:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.255215,-72.57275,-,-,42.37842,-72.51998,42.36825,-72.52002,-,-,-,-,-,-
12:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.253513,-72.57466,-,-,42.381577,-72.51935,42.373077,-72.5198,-,-,-,-,-,-
12:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.256638,-72.57635,-,-,42.385853,-72.522354,42.374653,-72.51985,-,-,-,-,-,-
12:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.259026,-72.574936,-,-,42.38665,-72.52557,42.374786,-72.51987,-,-,-,-,-,-
12:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.265266,-72.5718,-,-,42.38629,-72.52617,42.376713,-72.519905,-,-,-,-,42.254246,-72.57413
12:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.272655,-72.56545,-,-,42.38589,-72.522736,42.377583,-72.51991,-,-,-,-,42.254253,-72.574135
12:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.280743,-72.55791,-,-,42.381214,-72.51923,42.38056,-72.51934,-,-,-,-,42.254272,-72.57419
12:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28541,-72.5455,-,-,42.37782,-72.51999,42.381424,-72.51931,-,-,-,-,42.254337,-72.57421
12:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.289757,-72.534065,-,-,42.376358,-72.5199,42.3844,-72.52137,-,-,-,-,42.253597,-72.57499
12:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.300945,-72.52839,-,-,42.37605,-72.519966,42.387707,-72.52359,-,-,-,-,42.256214,-72.57642
12:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.30913,-72.5294,-,-,42.373703,-72.51988,42.38997,-72.52506,-,-,-,-,42.258553,-72.57533
