ID	s	d	ts	te	LLC	size	parent	parentTime	replica
----------------------------------------------------
125	2	11	30	39	9	1		2		39			0	1	0	0	0
74	2	11	24	41	17	25		2		41			0	0	0	1	0
275	2	11	3	41	38	1		2		41			0	1	0	0	0
231	2	11	15	65	50	500		2		65			0	0	0	1	0
276	2	11	36	41	5	10		2		41			0	0	0	1	0
212	2	11	0	44	44	50		2		44			0	0	0	1	0
0	2	11	9	42	33	10		2		42			0	0	0	1	0
221	2	11	11	66	55	500		2		66			0	0	0	1	0
209	2	11	18	42	24	10		2		42			0	0	0	1	0
87	2	11	33	43	10	25		2		43			0	0	0	1	0
183	2	11	38	42	4	1		2		42			0	1	0	0	0
31	3	10	20	41	21	1		0		41			0	2	0	0	0
179	3	10	10	43	33	25		0		43			0	0	0	1	1
84	3	10	33	42	9	10		0		42			0	0	0	2	0
82	3	10	6	47	41	100		0		47			0	0	0	1	1
22	3	10	12	45	33	50		0		45			0	0	0	1	1
280	3	10	29	43	14	1		0		43			0	2	0	0	0
291	3	10	37	47	10	100		0		47			0	0	0	1	1
28	3	10	42	43	1	10		3		43			2	0	0	1	0
67	2	11	2	40	38	10		2		40			0	0	0	1	0
264	2	11	6	41	35	10		2		41			0	0	0	1	0
236	2	11	37	41	4	1		2		41			0	1	0	0	0
290	2	11	10	46	36	100		2		46			0	0	0	1	0
121	2	11	30	42	12	10		2		42			0	0	0	1	0
212	2	11	0	45	45	50		2		45			0	0	0	1	0
0	2	11	9	43	34	10		2		43			0	0	0	1	0
231	2	11	15	67	52	500		2		67			0	0	0	1	0
74	2	11	24	44	20	25		2		44			0	0	0	1	0
87	2	11	33	44	11	25		2		44			0	0	0	1	0
183	2	11	38	43	5	1		2		43			0	1	0	0	0
152	3	10	15	44	29	50		0		44			0	0	0	1	1
154	3	10	6	43	37	10		0		43			0	0	0	2	0
241	3	10	36	45	9	50		0		45			0	0	0	1	1
82	3	10	6	48	42	100		0		48			0	0	0	1	1
22	3	10	12	46	34	50		0		46			0	0	0	1	1
280	3	10	29	44	15	1		0		44			0	2	0	0	0
291	3	10	37	48	11	100		0		48			0	0	0	1	1
129	3	10	43	46	3	100		3		46			2	0	0	0	1
120	2	11	33	40	7	1		2		40			0	1	0	0	0
294	2	11	4	42	38	1		2		42			0	1	0	0	0
293	2	11	36	43	7	25		2		43			0	0	0	1	0
221	2	11	11	67	56	500		2		67			0	0	0	1	0
125	2	11	30	43	13	1		2		43			0	1	0	0	0
212	2	11	0	46	46	50		2		46			0	0	0	1	0
264	2	11	6	44	38	10		2		44			0	0	0	1	0
290	2	11	10	48	38	100		2		48			0	0	0	1	0
74	2	11	24	45	21	25		2		45			0	0	0	1	0
87	2	11	33	45	12	25		2		45			0	0	0	1	0
183	2	11	38	44	6	1		2		44			0	1	0	0	0
210	3	10	41	44	3	100		3		44			2	0	0	0	1
179	3	10	10	45	35	25		0		45			0	0	0	1	1
84	3	10	33	44	11	10		0		44			0	0	0	2	0
82	3	10	6	49	43	100		0		49			0	0	0	1	1
22	3	10	12	47	35	50		0		47			0	0	0	1	1
280	3	10	29	45	16	1		0		45			0	2	0	0	0
291	3	10	37	49	12	100		0		49			0	0	0	1	1
129	3	10	43	47	4	100		3		47			0	0	0	0	1
158	2	11	24	43	19	50		2		43			0	0	0	1	0
275	2	11	3	43	40	1		2		43			0	1	0	0	0
276	2	11	36	43	7	10		2		43			0	0	0	1	0
