ID	s	d	ts	te	LLC	size	parent
----------------------------------------------------
267	5	8	3	3	0	500		-1
229	5	8	5	5	0	100		-1
258	5	8	6	6	0	500		-1
195	5	8	9	9	0	1		-1
21	5	8	13	13	0	500		-1
2	5	8	14	14	0	10		-1
106	5	8	16	16	0	25		-1
89	5	8	17	17	0	100		-1
10	5	8	18	18	0	1		-1
266	5	8	19	19	0	100		-1
117	5	8	20	20	0	1		-1
146	5	8	22	22	0	1		-1
164	5	8	22	22	0	25		-1
94	5	8	23	23	0	50		-1
173	5	8	26	26	0	50		-1
225	5	8	28	28	0	50		-1
24	5	8	29	29	0	10		-1
127	5	8	29	29	0	1		-1
136	5	8	30	30	0	100		-1
226	5	8	30	30	0	25		-1
39	5	8	37	37	0	50		-1
59	5	8	38	38	0	100		-1
91	5	8	39	39	0	100		-1
157	5	8	41	41	0	1		-1
274	5	8	42	42	0	500		-1
281	5	8	43	43	0	50		-1
159	5	8	47	47	0	10		-1
79	5	8	48	48	0	10		-1
296	5	8	48	48	0	25		-1
203	5	8	49	49	0	10		-1
109	5	8	50	50	0	100		-1
42	5	8	52	52	0	100		-1
187	5	8	52	52	0	10		-1
16	5	8	53	53	0	50		-1
138	7	9	2	2	0	100		-1
141	7	9	5	5	0	25		-1
271	7	9	7	7	0	25		-1
116	7	9	8	8	0	100		-1
5	7	9	9	9	0	1		-1
97	7	9	9	9	0	10		-1
36	7	9	12	12	0	50		-1
78	7	9	13	13	0	1		-1
213	7	9	14	14	0	100		-1
80	7	9	15	15	0	50		-1
249	7	9	18	18	0	1		-1
162	7	9	19	19	0	50		-1
224	7	9	20	20	0	100		-1
65	7	9	22	22	0	10		-1
245	7	9	24	24	0	25		-1
115	7	9	27	27	0	10		-1
63	7	9	31	31	0	25		-1
143	7	9	36	36	0	25		-1
279	7	9	36	36	0	1		-1
151	7	9	40	40	0	100		-1
188	7	9	42	42	0	500		-1
295	7	9	43	43	0	25		-1
178	7	9	45	45	0	10		-1
255	7	9	46	46	0	50		-1
149	7	9	48	48	0	1		-1
191	7	9	49	49	0	500		-1
163	7	9	51	51	0	10		-1
40	7	9	53	53	0	1		-1
71	7	9	53	53	0	100		-1
86	7	9	54	54	0	50		-1
202	7	9	57	57	0	100		-1
44	7	9	59	59	0	10		-1
124	7	9	60	60	0	25		-1
